etsy_row_number,etsy_listing_id,etsy_title,etsy_sku,etsy_price,etsy_quantity,printify_product_id,printify_title,printify_variant_id,printify_sku,printify_variant_title,printify_price,printify_cost,printify_enabled,printify_available,print_provider_id,blueprint_id,printify_options_json,printify_product_options_json,etsy_listing_count_for_sku,etsy_sku_shared_across_listings,match_status,etsy_price_numeric,printify_price_numeric,printify_cost_numeric,estimated_gross_margin,estimated_gross_margin_pct
55,55,"Personalized Christmas Table Runner, Family Name Holiday Decor, 4 Festive Designs",AHY908Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
55,55,"Personalized Christmas Table Runner, Family Name Holiday Decor, 4 Festive Designs",AHY904Nap,42.99,72,,,,,,,,,,,,,,4,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",ADRKBLUE908,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",ADRKBLUE904,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",ADRKBLUE728,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",ADRKBLUE90,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",ADRKBLUE72,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",CWHITE904,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",CWHITE728,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",CWHITE724,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",BLGHTBLUE908,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",BLGHTBLUE90,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",BLGHTBLUE72,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",ADRKBLUE724,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",CWHITE908,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",CWHITE90,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",CWHITE72,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",BLGHTBLUE904,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",BLGHTBLUE728,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
56,56,"Personalized Hanukkah Table Runner, Custom Jewish Holiday Decor, Matching Napkins",BLGHTBLUE724,42.99,3,,,,,,,,,,,,,,2,True,ETSY_ONLY,42.99,,,,
141,141,"Capybara Print, Museum Creation of Adam Parody Wall Art, Funny Renaissance Gallery Wrapped Canvas",18743033394735338664,27.99,12,,,,,,,,,,,,,,1,False,ETSY_ONLY,27.99,,,,
