alert,etsy_source_row,etsy_listing_key,etsy_title,etsy_sku,printify_product_id,printify_title,printify_variant_id,printify_sku
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25450.0,32219308436023832987
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25451.0,30064106674020718315
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25452.0,12153174680848883221
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25453.0,24390827042424596829
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25456.0,56187102162114367594
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25457.0,23770852852266550140
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25458.0,19958947806999827215
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25459.0,29756261696586151310
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25462.0,26308158411725645551
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25463.0,15636367195147686129
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25466.0,31069139735331510794
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25470.0,38572970819439792034
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25474.0,77125625180091490086
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25476.0,26001269484304963152
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25477.0,16623184830085023044
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25478.0,28272567176765522268
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25479.0,20962160431285076331
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25480.0,11751642185098443106
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25481.0,95861555793279609170
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25482.0,27030247611354134717
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25483.0,92693669528794682873
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25484.0,32372395826626670033
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25487.0,56383113237547546708
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25488.0,33487066450619399393
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25489.0,31690764357549712706
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25490.0,31263920139562354941
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25493.0,32128359160075979203
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25494.0,27467838164101276675
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25497.0,21092255358419507237
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25501.0,66496263808746062305
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25505.0,62054729770275765448
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25507.0,31174159403566331365
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25508.0,22284230682652453972
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25509.0,28372325731366570578
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25510.0,88706389031127590871
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25511.0,25809079299175102397
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25512.0,11753478792358743258
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25513.0,32105398461362576326
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25514.0,18302477417324130735
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25515.0,63721954449753601824
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25518.0,20572961380287782665
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25519.0,19298801449481697194
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25520.0,24167355170903729617
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25521.0,10332972972509069250
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25524.0,23446479435923694193
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25525.0,56718212964316328292
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25528.0,31454412517956560412
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25532.0,25174953648183198132
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25536.0,10270752285280010117
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25538.0,38023380349369586170
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25539.0,33468856900077375950
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25540.0,27534196053543930236
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25541.0,22465016238271615452
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25542.0,20304838046800097183
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25543.0,14683272143033558044
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25544.0,20514968730659980403
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25545.0,11195002396210518350
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25546.0,62498792909797678798
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25549.0,63384736511169278241
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25550.0,18875996761481370979
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25551.0,24811229415610785886
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25552.0,20605562105624258387
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25555.0,11022408278933081968
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25556.0,13211332618409090812
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25559.0,15445834630349816704
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25623.0,21054889191665307087
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25624.0,31520228183699821201
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25625.0,28911537474435204558
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25626.0,24517765051057589363
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25627.0,29128357820754317581
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25628.0,74505522303225468631
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",64659.0,21268834023031806103
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",64662.0,31370761846816747807
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",64665.0,67328023016024273510
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",64668.0,10376484560504959432
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",64671.0,68562177547619438903
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5bcb67bb7651ec090996a6,"Copy of Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",64674.0,30531069201337735983
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25377.0,11641891633378174834
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25383.0,17751971034315051495
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25384.0,33332916589694805902
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25385.0,16784410832840684521
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25386.0,20397062988464228908
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25387.0,21710185757234352125
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25389.0,62039808846040213753
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25390.0,27171452750177305700
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25394.0,97320699925795944891
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25395.0,37198396821394020338
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25396.0,10439705949478636238
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25401.0,33095220374659428010
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25404.0,23992783233394928271
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25408.0,10509731155579425316
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25414.0,10140863051921184549
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25415.0,18583825063185304026
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25416.0,18206050127018670500
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25417.0,12693714519457634766
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25418.0,30457432099381609092
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25420.0,19443325325699950485
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25421.0,58368214226622880664
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25425.0,33318484903749272795
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25426.0,10357751722934250398
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25427.0,21968270026798287815
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25432.0,20737864296908008047
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25435.0,24955928933397089528
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25439.0,80847717125231930461
PRINTIFY_SKU_NOT_ON_ETSY,,,,,6a5aa2a8b2590b5cec0b30f2,"Funny Thanksgiving Sweatshirt, Here for the Pie Crewneck, Opossum and Raccoon Pumpkin Pie Graphic, Fall Animal Lover Gift",25445.0,53995045772037448378
