etsy_listing_id,etsy_title,etsy_sku,etsy_price_for_profit,printify_product_id,printify_title,printify_variant_id,printify_variant_title,printify_sku,printify_cost_for_profit,printify_shipping_for_profit,etsy_transaction_fee,etsy_payment_processing_fee,etsy_total_fees,estimated_net_profit,estimated_net_margin_pct,profitability_status,etsy_row_number,etsy_price,etsy_quantity,etsy_variation_1_name,etsy_variation_1_value,etsy_variation_2_name,etsy_variation_2_value,etsy_variation_label,etsy_listing_count_for_sku,etsy_sku_shared_across_listings,match_status,printify_price,printify_cost,printify_enabled,printify_available,print_provider_id,blueprint_id,printify_options_json,printify_product_options_json,printify_shipping_cost,etsy_price_numeric,printify_price_numeric,printify_cost_numeric,estimated_gross_margin,estimated_gross_margin_pct
59c5f7b9d587b272,"Personalized Ceramic Christmas Ornament, Woodland Animals Family Keepsake, Round or Star",23919862387933220186,16.99,6a6f6e06959d3465d50201c2,"Personalized Christmas Ornament, Custom Family Name or Couple Names, Ceramic Holiday Keepsake, Round or Star Ornament, 2026 Gift",103036.0,Star / 5 pcs / One size,23919862387933220186,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,21,16.99,3,Shapes,,Quantity,,,2,True,MATCHED,7399.0,3792.0,True,True,59.0,1370.0,"[2108, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,73.99,37.92,-20.930000000000003,-123.19011183048856
b144dd9faef74f9a,"Personalized Ceramic Christmas Ornament, Woodland Animals Family Keepsake (2026)",25018150901023898367,16.99,6a6f6e06959d3465d50201c2,"Personalized Christmas Ornament, Custom Family Name or Couple Names, Ceramic Holiday Keepsake, Round or Star Ornament, 2026 Gift",103034.0,Circle / 5 pcs / One size,25018150901023898367,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,57,16.99,3,Shapes,,Quantity,,,2,True,MATCHED,7399.0,3792.0,True,True,59.0,1370.0,"[2105, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,73.99,37.92,-20.930000000000003,-123.19011183048856
8cfbd37003875b14,"Personalized Hanukkah Ceramic Ornament, Woodland Animals Shine Bright Keepsake",26024351540306699894,16.99,6a6e771755af8b3e6e01f5c4,"Hanukkah Ornament, Custom Family Name Ceramic Ornament, Personalized Shine Bright Holiday Keepsake, Double Sided Jewish Tree Decor",103037.0,Snowflake / 5 pcs / One size,26024351540306699894,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,59,16.99,11,Quantity,5 pcs,,,Quantity: 5 pcs,1,False,MATCHED,7499.0,3792.0,True,True,59.0,1370.0,"[2470, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,74.99,37.92,-20.930000000000003,-123.19011183048856
3c3742d411489438,"Hanukkah Ornament 2026, Ceramic Woodland Animal Menorah Decor, Festival Lights Keepsake",24666151708130655347,16.99,6a6e743ee1247b332009b239,"Hanukkah Ornament 2026, Ceramic Holiday Ornament, Festival of Lights Keepsake, Woodland Animal Decor, Double Sided Ornament",103037.0,Snowflake / 5 pcs / One size,24666151708130655347,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,19,16.99,11,Quantity,3 pcs,,,Quantity: 3 pcs,2,True,MATCHED,7499.0,3792.0,True,True,59.0,1370.0,"[2470, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,74.99,37.92,-20.930000000000003,-123.19011183048856
590ce08c24efbd43,"Personalized First Christmas Together Ornament, Woodland Animals, 2026 Keepsake (Round or Star)",24515852218088840807,16.99,6a6f611461c536d9a50c2231,"Personalized First Christmas Together Ornament, Custom Couple Names Ceramic Ornament, Newlywed Gift, 2026 Keepsake, Round or Star Shape",103036.0,Star / 5 pcs / One size,24515852218088840807,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,58,16.99,3,Shapes,,Quantity,,,1,False,MATCHED,7399.0,3792.0,True,True,59.0,1370.0,"[2108, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,73.99,37.92,-20.930000000000003,-123.19011183048856
59c5f7b9d587b272,"Personalized Ceramic Christmas Ornament, Woodland Animals Family Keepsake, Round or Star",25018150901023898367,16.99,6a6f6e06959d3465d50201c2,"Personalized Christmas Ornament, Custom Family Name or Couple Names, Ceramic Holiday Keepsake, Round or Star Ornament, 2026 Gift",103034.0,Circle / 5 pcs / One size,25018150901023898367,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,21,16.99,3,Shapes,,Quantity,,,2,True,MATCHED,7399.0,3792.0,True,True,59.0,1370.0,"[2105, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,73.99,37.92,-20.930000000000003,-123.19011183048856
12f311b0f92522d0,"Hanukkah Ornament 2026, Ceramic Woodland Animal Menorah Keepsake",24666151708130655347,16.99,6a6e743ee1247b332009b239,"Hanukkah Ornament 2026, Ceramic Holiday Ornament, Festival of Lights Keepsake, Woodland Animal Decor, Double Sided Ornament",103037.0,Snowflake / 5 pcs / One size,24666151708130655347,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,60,16.99,11,Quantity,3 pcs,,,Quantity: 3 pcs,2,True,MATCHED,7499.0,3792.0,True,True,59.0,1370.0,"[2470, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,74.99,37.92,-20.930000000000003,-123.19011183048856
590ce08c24efbd43,"Personalized First Christmas Together Ornament, Woodland Animals, 2026 Keepsake (Round or Star)",23563424568137970089,16.99,6a6f611461c536d9a50c2231,"Personalized First Christmas Together Ornament, Custom Couple Names Ceramic Ornament, Newlywed Gift, 2026 Keepsake, Round or Star Shape",103034.0,Circle / 5 pcs / One size,23563424568137970089,37.92,5.99,1.10435,0.7596999999999999,1.8640499999999998,-28.78405,-169.41759858740437,LOW_PROFIT,58,16.99,3,Shapes,,Quantity,,,1,False,MATCHED,7399.0,3792.0,True,True,59.0,1370.0,"[2105, 3169, 2645]","[{""name"": ""Shapes"", ""type"": ""shape"", ""values"": [{""id"": 2105, ""title"": ""Circle""}, {""id"": 2106, ""title"": ""Heart""}, {""id"": 2108, ""title"": ""Star""}, {""id"": 2470, ""title"": ""Snowflake""}], ""display_in_preview"": true}, {""name"": ""Quantity"", ""type"": ""quantity"", ""values"": [{""id"": 3165, ""title"": ""1 pc""}, {""id"": 4571, ""title"": ""3 pcs""}, {""id"": 3169, ""title"": ""5 pcs""}, {""id"": 3168, ""title"": ""10 pcs""}], ""display_in_preview"": true}, {""name"": ""Size"", ""type"": ""size"", ""values"": [{""id"": 2645, ""title"": ""One size""}], ""display_in_preview"": true}]",5.99,16.99,73.99,37.92,-20.930000000000003,-123.19011183048856
9c040af671932db9,Capybara Art Print: Vitruvian Renaissance Funny Animal Science Humor,18458119827336302548,27.99,6a3990ca60b002b11f04feef,Capybara Wall Art Print Canvas Poster Bedroom Joke Framed Animal Funny Rodent Artwork Gift Office Humor Piece Renaissance Style Science,101410.0,"30"" x 24"" (Horizontal) / 1.25""",18458119827336302548,52.88,17.39,1.81935,1.0897,2.9090499999999997,-45.18905,-161.44712397284746,LOW_PROFIT,132,27.99,9,Sizes,30&quot; x 24&quot; (Horizontal),,,Sizes: 30&quot; x 24&quot; (Horizontal),1,False,MATCHED,7999.0,5288.0,True,True,105.0,1159.0,"[3160, 3827]","[{""name"": ""Sizes"", ""type"": ""size"", ""values"": [{""id"": 4138, ""title"": ""10\"" x 8\"" (Horizontal)""}, {""id"": 3231, ""title"": ""12\"" x 9\"" (Horizontal)""}, {""id"": 2989, ""title"": ""14″ x 11″ (Horizontal)""}, {""id"": 2962, ""title"": ""16″ x 12″ (Horizontal)""}, {""id"": 2961, ""title"": ""18″ x 12″ (Horizontal)""}, {""id"": 3824, ""title"": ""20\"" x 10\"" (Horizontal)""}, {""id"": 3087, ""title"": ""20″ x 16″ (Horizontal)""}, {""id"": 2958, ""title"": ""24″ x 16″ (Horizontal)""}, {""id"": 3089, ""title"": ""24″ x 18″ (Horizontal)""}, {""id"": 3612, ""title"": ""24\"" x 20\"" (Horizontal)""}, {""id"": 4471, ""title"": ""30\"" x 15\"" (Horizontal)""}, {""id"": 3072, ""title"": ""30″ x 20″ (Horizontal)""}, {""id"": 3160, ""title"": ""30\"" x 24\"" (Horizontal)""}, {""id"": 2957, ""title"": ""32\"" x 24\"" (Horizontal)""}, {""id"": 3194, ""title"": ""36\"" x 12\"" (Horizontal)""}, {""id"": 3091, ""title"": ""36″ x 24″ (Horizontal)""}, {""id"": 3548, ""title"": ""40\"" x 20\"" (Horizontal)""}, {""id"": 3233, ""title"": ""40\"" x 30\"" (Horizontal)""}, {""id"": 4479, ""title"": ""48\"" x 16\"" (Horizontal)""}, {""id"": 3058, ""title"": ""48″ x 24″ (Horizontal)""}, {""id"": 2953, ""title"": ""48″ x 32″ (Horizontal)""}, {""id"": 3902, ""title"": ""48\"" x 36\"" (Horizontal)""}, {""id"": 3552, ""title"": ""60\"" x 20\"" (Horizontal)""}, {""id"": 3550, ""title"": ""60\"" x 30\"" (Horizontal)""}, {""id"": 3554, ""title"": ""60\"" x 40\"" (Horizontal)""}, {""id"": 4137, ""title"": ""8\"" x 10\"" (Vertical)""}, {""id"": 3221, ""title"": ""9\"" x 12\"" (Vertical)""}, {""id"": 3889, ""title"": ""10\"" x 20\"" (Vertical)""}, {""id"": 2985, ""title"": ""11″ x 14″ (Vertical)""}, {""id"": 2972, ""title"": ""12″ x 16″ (Vertical)""}, {""id"": 2971, ""title"": ""12″ x 18″ (Vertical)""}, {""id"": 3193, ""title"": ""12\"" x 36\"" (Vertical)""}, {""id"": 4470, ""title"": ""15\"" x 30\"" (Vertical)""}, {""id"": 2970, ""title"": ""16\"" x 20\"" (Vertical)""}, {""id"": 2969, ""title"": ""16″ x 24″ (Vertical)""}, {""id"": 4478, ""title"": ""16\"" x 48\"" (Vertical)""}, {""id"": 3088, ""title"": ""18″ x 24″ (Vertical)""}, {""id"": 3611, ""title"": ""20\"" x 24\"" (Vertical)""}, {""id"": 3071, ""title"": ""20″ x 30″ (Vertical)""}, {""id"": 3547, ""title"": ""20\"" x 40\"" (Vertical)""}, {""id"": 3551, ""title"": ""20\"" x 60\"" (Vertical)""}, {""id"": 3161, ""title"": ""24\"" x 30\"" (Vertical)""}, {""id"": 2968, ""title"": ""24\"" x 32\"" (Vertical)""}, {""id"": 2967, ""title"": ""24\"" x 36\"" (Vertical)""}, {""id"": 3059, ""title"": ""24″ x 48″ (Vertical)""}, {""id"": 3549, ""title"": ""30\"" x 40\"" (Vertical)""}, {""id"": 3232, ""title"": ""30\"" x 60\"" (Vertical)""}, {""id"": 2965, ""title"": ""32″ x 48″ (Vertical)""}, {""id"": 3901, ""title"": ""36\"" x 48\"" (Vertical)""}, {""id"": 3553, ""title"": ""40\"" x 60\"" (Vertical)""}, {""id"": 3894, ""title"": ""6\"" x 6\""""}, {""id"": 3069, ""title"": ""10″ x 10″""}, {""id"": 1198, ""title"": ""12″ x 12″""}, {""id"": 3224, ""title"": ""14\"" x 14\""""}, {""id"": 2960, ""title"": ""16″ x 16″""}, {""id"": 3065, ""title"": ""20″ x 20″""}, {""id"": 1209, ""title"": ""24″ x 24″""}, {""id"": 2955, ""title"": ""30″ x 30″""}, {""id"": 3228, ""title"": ""32\"" x 32\""""}, {""id"": 4480, ""title"": ""36\"" x 36\""""}], ""display_in_preview"": true}, {""name"": ""Depth"", ""type"": ""depth"", ""values"": [{""id"": 3827, ""title"": ""1.25\""""}], ""display_in_preview"": false}]",17.39,27.99,79.99,52.88,-24.890000000000004,-88.92461593426225
77f0cb0eef191ea9,Personalized Framed Royal Pet Portrait on Gallery Wrapped Canvas,26983556704258408969,49.99,6a1e021a167867b9bf007fca,Personalized Framed Royal Pet Potrait on Gallery Wrapped Canvas,107278.0,"24"" x 30"" (Vertical) / Espresso / 1.25""",26983556704258408969,102.75,17.99,3.24935,1.7497,4.99905,-75.74905,-151.5284056811362,LOW_PROFIT,164,49.99,2,Art &amp; wall decor sizes,,Canvas frames colors,,,1,False,MATCHED,13599.0,10275.0,True,True,105.0,944.0,"[3161, 4889, 3827]","[{""name"": ""Art & wall decor sizes"", ""type"": ""size"", ""values"": [{""id"": 2964, ""title"": ""10″ x 8″ (Horizontal)""}, {""id"": 3231, ""title"": ""12\"" x 9\"" (Horizontal)""}, {""id"": 2989, ""title"": ""14″ x 11″ (Horizontal)""}, {""id"": 2962, ""title"": ""16″ x 12″ (Horizontal)""}, {""id"": 2961, ""title"": ""18″ x 12″ (Horizontal)""}, {""id"": 3824, ""title"": ""20\"" x 10\"" (Horizontal)""}, {""id"": 3087, ""title"": ""20″ x 16″ (Horizontal)""}, {""id"": 2958, ""title"": ""24″ x 16″ (Horizontal)""}, {""id"": 3089, ""title"": ""24″ x 18″ (Horizontal)""}, {""id"": 3612, ""title"": ""24\"" x 20\"" (Horizontal)""}, {""id"": 3072, ""title"": ""30″ x 20″ (Horizontal)""}, {""id"": 3160, ""title"": ""30\"" x 24\"" (Horizontal)""}, {""id"": 2957, ""title"": ""32\"" x 24\"" (Horizontal)""}, {""id"": 4145, ""title"": ""32\"" x 16\"" (Horizontal)""}, {""id"": 3194, ""title"": ""36\"" x 12\"" (Horizontal)""}, {""id"": 2956, ""title"": ""36\"" x 24\"" (Horizontal)""}, {""id"": 3233, ""title"": ""40\"" x 30\"" (Horizontal)""}, {""id"": 4479, ""title"": ""48\"" x 16\"" (Horizontal)""}, {""id"": 3058, ""title"": ""48″ x 24″ (Horizontal)""}, {""id"": 2953, ""title"": ""48″ x 32″ (Horizontal)""}, {""id"": 3552, ""title"": ""60\"" x 20\"" (Horizontal)""}, {""id"": 3550, ""title"": ""60\"" x 30\"" (Horizontal)""}, {""id"": 3554, ""title"": ""60\"" x 40\"" (Horizontal)""}, {""id"": 2974, ""title"": ""8″ x 10″ (Vertical)""}, {""id"": 3221, ""title"": ""9\"" x 12\"" (Vertical)""}, {""id"": 3889, ""title"": ""10\"" x 20\"" (Vertical)""}, {""id"": 2985, ""title"": ""11″ x 14″ (Vertical)""}, {""id"": 2972, ""title"": ""12″ x 16″ (Vertical)""}, {""id"": 2971, ""title"": ""12″ x 18″ (Vertical)""}, {""id"": 3193, ""title"": ""12\"" x 36\"" (Vertical)""}, {""id"": 3086, ""title"": ""16″ x 20″ (Vertical)""}, {""id"": 2969, ""title"": ""16″ x 24″ (Vertical)""}, {""id"": 4144, ""title"": ""16\"" x 32\"" (Vertical)""}, {""id"": 4478, ""title"": ""16\"" x 48\"" (Vertical)""}, {""id"": 3088, ""title"": ""18″ x 24″ (Vertical)""}, {""id"": 3611, ""title"": ""20\"" x 24\"" (Vertical)""}, {""id"": 3071, ""title"": ""20″ x 30″ (Vertical)""}, {""id"": 3551, ""title"": ""20\"" x 60\"" (Vertical)""}, {""id"": 3161, ""title"": ""24\"" x 30\"" (Vertical)""}, {""id"": 2968, ""title"": ""24\"" x 32\"" (Vertical)""}, {""id"": 3090, ""title"": ""24″ x 36″ (Vertical)""}, {""id"": 3059, ""title"": ""24″ x 48″ (Vertical)""}, {""id"": 3549, ""title"": ""30\"" x 40\"" (Vertical)""}, {""id"": 3232, ""title"": ""30\"" x 60\"" (Vertical)""}, {""id"": 2965, ""title"": ""32″ x 48″ (Vertical)""}, {""id"": 3553, ""title"": ""40\"" x 60\"" (Vertical)""}, {""id"": 3894, ""title"": ""6\"" x 6\""""}, {""id"": 3573, ""title"": ""8\"" x 8\""""}, {""id"": 1197, ""title"": ""10″ x 10″""}, {""id"": 1198, ""title"": ""12″ x 12″""}, {""id"": 3826, ""title"": ""14\"" x 14\""""}, {""id"": 1201, ""title"": ""16″ x 16″""}, {""id"": 1204, ""title"": ""20″ x 20″""}, {""id"": 2975, ""title"": ""24″ x 24″""}, {""id"": 1210, ""title"": ""30″ x 30″""}, {""id"": 3825, ""title"": ""32\"" x 32\""""}, {""id"": 1215, ""title"": ""36″ x 36″""}], ""display_in_preview"": true}, {""name"": ""Canvas frames colors"", ""type"": ""color"", ""values"": [{""id"": 1819, ""title"": ""White"", ""colors"": [""#ffffff""]}, {""id"": 4889, ""title"": ""Espresso"", ""colors"": [""#612718""]}, {""id"": 1822, ""title"": ""Black"", ""colors"": [""#000000""]}, {""id"": 5360, ""title"": ""Natural"", ""colors"": [""#FFEBCC""]}], ""display_in_preview"": true}, {""name"": ""Canvas depth"", ""type"": ""depth"", ""values"": [{""id"": 3827, ""title"": ""1.25\""""}], ""display_in_preview"": true}]",17.99,49.99,135.99,102.75,-52.76,-105.54110822164434
77f0cb0eef191ea9,Personalized Framed Royal Pet Portrait on Gallery Wrapped Canvas,12257909723923591869,49.99,6a1e021a167867b9bf007fca,Personalized Framed Royal Pet Potrait on Gallery Wrapped Canvas,107279.0,"24"" x 30"" (Vertical) / White / 1.25""",12257909723923591869,102.75,17.99,3.24935,1.7497,4.99905,-75.74905,-151.5284056811362,LOW_PROFIT,164,49.99,2,Art &amp; wall decor sizes,,Canvas frames colors,,,1,False,MATCHED,13599.0,10275.0,True,True,105.0,944.0,"[3161, 1819, 3827]","[{""name"": ""Art & wall decor sizes"", ""type"": ""size"", ""values"": [{""id"": 2964, ""title"": ""10″ x 8″ (Horizontal)""}, {""id"": 3231, ""title"": ""12\"" x 9\"" (Horizontal)""}, {""id"": 2989, ""title"": ""14″ x 11″ (Horizontal)""}, {""id"": 2962, ""title"": ""16″ x 12″ (Horizontal)""}, {""id"": 2961, ""title"": ""18″ x 12″ (Horizontal)""}, {""id"": 3824, ""title"": ""20\"" x 10\"" (Horizontal)""}, {""id"": 3087, ""title"": ""20″ x 16″ (Horizontal)""}, {""id"": 2958, ""title"": ""24″ x 16″ (Horizontal)""}, {""id"": 3089, ""title"": ""24″ x 18″ (Horizontal)""}, {""id"": 3612, ""title"": ""24\"" x 20\"" (Horizontal)""}, {""id"": 3072, ""title"": ""30″ x 20″ (Horizontal)""}, {""id"": 3160, ""title"": ""30\"" x 24\"" (Horizontal)""}, {""id"": 2957, ""title"": ""32\"" x 24\"" (Horizontal)""}, {""id"": 4145, ""title"": ""32\"" x 16\"" (Horizontal)""}, {""id"": 3194, ""title"": ""36\"" x 12\"" (Horizontal)""}, {""id"": 2956, ""title"": ""36\"" x 24\"" (Horizontal)""}, {""id"": 3233, ""title"": ""40\"" x 30\"" (Horizontal)""}, {""id"": 4479, ""title"": ""48\"" x 16\"" (Horizontal)""}, {""id"": 3058, ""title"": ""48″ x 24″ (Horizontal)""}, {""id"": 2953, ""title"": ""48″ x 32″ (Horizontal)""}, {""id"": 3552, ""title"": ""60\"" x 20\"" (Horizontal)""}, {""id"": 3550, ""title"": ""60\"" x 30\"" (Horizontal)""}, {""id"": 3554, ""title"": ""60\"" x 40\"" (Horizontal)""}, {""id"": 2974, ""title"": ""8″ x 10″ (Vertical)""}, {""id"": 3221, ""title"": ""9\"" x 12\"" (Vertical)""}, {""id"": 3889, ""title"": ""10\"" x 20\"" (Vertical)""}, {""id"": 2985, ""title"": ""11″ x 14″ (Vertical)""}, {""id"": 2972, ""title"": ""12″ x 16″ (Vertical)""}, {""id"": 2971, ""title"": ""12″ x 18″ (Vertical)""}, {""id"": 3193, ""title"": ""12\"" x 36\"" (Vertical)""}, {""id"": 3086, ""title"": ""16″ x 20″ (Vertical)""}, {""id"": 2969, ""title"": ""16″ x 24″ (Vertical)""}, {""id"": 4144, ""title"": ""16\"" x 32\"" (Vertical)""}, {""id"": 4478, ""title"": ""16\"" x 48\"" (Vertical)""}, {""id"": 3088, ""title"": ""18″ x 24″ (Vertical)""}, {""id"": 3611, ""title"": ""20\"" x 24\"" (Vertical)""}, {""id"": 3071, ""title"": ""20″ x 30″ (Vertical)""}, {""id"": 3551, ""title"": ""20\"" x 60\"" (Vertical)""}, {""id"": 3161, ""title"": ""24\"" x 30\"" (Vertical)""}, {""id"": 2968, ""title"": ""24\"" x 32\"" (Vertical)""}, {""id"": 3090, ""title"": ""24″ x 36″ (Vertical)""}, {""id"": 3059, ""title"": ""24″ x 48″ (Vertical)""}, {""id"": 3549, ""title"": ""30\"" x 40\"" (Vertical)""}, {""id"": 3232, ""title"": ""30\"" x 60\"" (Vertical)""}, {""id"": 2965, ""title"": ""32″ x 48″ (Vertical)""}, {""id"": 3553, ""title"": ""40\"" x 60\"" (Vertical)""}, {""id"": 3894, ""title"": ""6\"" x 6\""""}, {""id"": 3573, ""title"": ""8\"" x 8\""""}, {""id"": 1197, ""title"": ""10″ x 10″""}, {""id"": 1198, ""title"": ""12″ x 12″""}, {""id"": 3826, ""title"": ""14\"" x 14\""""}, {""id"": 1201, ""title"": ""16″ x 16″""}, {""id"": 1204, ""title"": ""20″ x 20″""}, {""id"": 2975, ""title"": ""24″ x 24″""}, {""id"": 1210, ""title"": ""30″ x 30″""}, {""id"": 3825, ""title"": ""32\"" x 32\""""}, {""id"": 1215, ""title"": ""36″ x 36″""}], ""display_in_preview"": true}, {""name"": ""Canvas frames colors"", ""type"": ""color"", ""values"": [{""id"": 1819, ""title"": ""White"", ""colors"": [""#ffffff""]}, {""id"": 4889, ""title"": ""Espresso"", ""colors"": [""#612718""]}, {""id"": 1822, ""title"": ""Black"", ""colors"": [""#000000""]}, {""id"": 5360, ""title"": ""Natural"", ""colors"": [""#FFEBCC""]}], ""display_in_preview"": true}, {""name"": ""Canvas depth"", ""type"": ""depth"", ""values"": [{""id"": 3827, ""title"": ""1.25\""""}], ""display_in_preview"": true}]",17.99,49.99,135.99,102.75,-52.76,-105.54110822164434
